OTU_ID,taxID,taxon,rank,score,kingdom,phylum,class,order,family,genus,species
MOTU347,6049,Haplosclerida,order,0.9798,Metazoa,Porifera,Demospongiae,Haplosclerida,,,
MOTU348,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU349,6225,Enopla,class,0.999,Metazoa,Nemertea,Enopla,,,,
MOTU350,41873,Mamiellaceae,family,1,Viridiplantae,Chlorophyta,Mamiellophyceae,Mamiellales,Mamiellaceae,,
MOTU351,33317,Protostomia,no rank,1,Metazoa,,,,,,
MOTU352,486728,Urostylida,order,1,,,Spirotrichea,Urostylida,,,
MOTU353,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU354,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU355,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU356,29979,Isopoda,order,1,Metazoa,Arthropoda,Malacostraca,Isopoda,,,
MOTU357,67474,Naviculaceae,family,1,,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,,
MOTU358,1206795,Lophotrochozoa,no rank,1,Metazoa,,,,,,
MOTU359,33213,Bilateria,no rank,1,Metazoa,,,,,,
MOTU360,7720,Stolidobranchia,order,1,Metazoa,Chordata,Ascidiacea,Stolidobranchia,,,
MOTU361,33849,Bacillariophyceae,class,0.9944,,Bacillariophyta,Bacillariophyceae,,,,
MOTU362,2953,Gymnodiniales,order,1,,,Dinophyceae,Gymnodiniales,,,
MOTU363,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU364,86011,Leucosolenida,order,0.9466,Metazoa,Porifera,Calcarea,Leucosolenida,,,
MOTU365,211030,Oligotrichia,subclass,0.9814,,,Spirotrichea,,,,
MOTU366,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU367,2759,Eukaryota,superkingdom,0.9995,,,,,,,
MOTU368,3041,Chlorophyta,phylum,1,Viridiplantae,Chlorophyta,,,,,
MOTU369,2864,Dinophyceae,class,0.9998,,,Dinophyceae,,,,
MOTU370,1206795,Lophotrochozoa,no rank,1,Metazoa,,,,,,
MOTU371,1779146,Heteroscleromorpha,subclass,1,Metazoa,Porifera,Demospongiae,,,,
MOTU372,4930,Saccharomyces,genus,0.9596,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,
MOTU373,33634,Stramenopiles,no rank,1,,,,,,,
MOTU374,33213,Bilateria,no rank,1,Metazoa,,,,,,
MOTU375,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU376,5052,Aspergillus,genus,1,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,
MOTU377,1779146,Heteroscleromorpha,subclass,1,Metazoa,Porifera,Demospongiae,,,,
MOTU378,35087,Eugregarinorida,order,1,,Apicomplexa,Conoidasida,Eugregarinorida,,,
MOTU379,33090,Viridiplantae,kingdom,0.9999,Viridiplantae,,,,,,
MOTU380,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU381,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU382,4479,Poaceae,family,1,Viridiplantae,Streptophyta,Liliopsida,Poales,Poaceae,,
MOTU383,2836,Bacillariophyta,phylum,0.8652,,Bacillariophyta,,,,,
MOTU384,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU385,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU386,590977,Florenciellales,order,1,,,Dictyochophyceae,Florenciellales,,,
MOTU387,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU388,45123,Calcinea,subclass,0.9761,Metazoa,Porifera,Calcarea,,,,
MOTU389,2944,Prorocentrum,genus,1,,,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,
MOTU390,3183,Cladophorales,order,1,Viridiplantae,Chlorophyta,Ulvophyceae,Cladophorales,,,
MOTU391,136419,Cercozoa,no rank,1,,,,,,,
MOTU392,29197,Chlorarachniophyceae,no rank,1,,,,,,,
MOTU393,2953,Gymnodiniales,order,1,,,Dinophyceae,Gymnodiniales,,,
MOTU394,136419,Cercozoa,no rank,0.9994,,,,,,,
MOTU395,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU396,3041,Chlorophyta,phylum,1,Viridiplantae,Chlorophyta,,,,,
MOTU397,6072,Eumetazoa,no rank,1,Metazoa,,,,,,
MOTU398,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU399,105387,Scolecida,subclass,1,Metazoa,Annelida,Polychaeta,,,,
MOTU400,31311,Nephroselmis,genus,0.993,Viridiplantae,Chlorophyta,Nephroselmidophyceae,,,Nephroselmis,
MOTU401,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU402,1206795,Lophotrochozoa,no rank,1,Metazoa,,,,,,
MOTU403,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU404,13792,Mamiellales,order,1,Viridiplantae,Chlorophyta,Mamiellophyceae,Mamiellales,,,
MOTU405,3027,Cryptophyta,class,1,,,Cryptophyta,,,,
MOTU406,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU407,2759,Eukaryota,superkingdom,0.9903,,,,,,,
MOTU408,2864,Dinophyceae,class,0.9173,,,Dinophyceae,,,,
MOTU409,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU410,158377,Lecudinidae,family,1,,Apicomplexa,Conoidasida,Eugregarinorida,Lecudinidae,,
MOTU411,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU412,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU413,6040,Porifera,phylum,1,Metazoa,Porifera,,,,,
MOTU414,1003176,Kareniaceae,family,0.9999,,,Dinophyceae,Gymnodiniales,Kareniaceae,,
MOTU415,37516,Hydroidolina,subclass,1,Metazoa,Cnidaria,Hydrozoa,,,,
MOTU416,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU417,2759,Eukaryota,superkingdom,0.9992,,,,,,,
MOTU418,37844,Monopisthocotylea,superorder,1,Metazoa,Platyhelminthes,Monogenea,,,,
MOTU419,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU420,569578,PX clade,no rank,1,,,,,,,
MOTU421,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU422,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU423,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU424,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU425,3041,Chlorophyta,phylum,1,Viridiplantae,Chlorophyta,,,,,
MOTU426,6049,Haplosclerida,order,0.9741,Metazoa,Porifera,Demospongiae,Haplosclerida,,,
MOTU427,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU428,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU429,6833,Calanoida,order,1,Metazoa,Arthropoda,Hexanauplia,Calanoida,,,
MOTU430,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU431,29203,Cyclotella,genus,0.9073,,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,
MOTU432,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU433,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU434,2864,Dinophyceae,class,1,,,Dinophyceae,,,,
MOTU435,5988,Litostomatea,class,1,,,Litostomatea,,,,
MOTU436,131567,cellular organisms,no rank,1,,,,,,,
MOTU437,45123,Calcinea,subclass,1,Metazoa,Porifera,Calcarea,,,,
MOTU438,6020,Oligohymenophorea,class,0.9554,,,Oligohymenophorea,,,,
MOTU439,131567,cellular organisms,no rank,1,,,,,,,
MOTU440,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU441,2864,Dinophyceae,class,1,,,Dinophyceae,,,,
MOTU442,131567,cellular organisms,no rank,1,,,,,,,
MOTU443,716546,leotiomyceta,no rank,1,Fungi,Ascomycota,,,,,
MOTU444,41873,Mamiellaceae,family,1,Viridiplantae,Chlorophyta,Mamiellophyceae,Mamiellales,Mamiellaceae,,
MOTU445,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU446,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU447,43686,Pelagodinium beii,species,0.9909,,,Dinophyceae,Suessiales,Suessiaceae,Pelagodinium,Pelagodinium beii
MOTU448,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU449,33829,Spirotrichea,class,1,,,Spirotrichea,,,,
MOTU450,2830,Haptophyceae,no rank,1,,,,,,,
MOTU451,66801,Gymnodiniaceae,family,0.9999,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,,
MOTU452,37844,Monopisthocotylea,superorder,1,Metazoa,Platyhelminthes,Monogenea,,,,
MOTU453,2759,Eukaryota,superkingdom,0.9999,,,,,,,
MOTU454,1206795,Lophotrochozoa,no rank,0.9991,Metazoa,,,,,,
MOTU455,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU456,35680,Pedinellales,order,1,,,Dictyochophyceae,Pedinellales,,,
MOTU457,131567,cellular organisms,no rank,1,,,,,,,
MOTU458,1206795,Lophotrochozoa,no rank,1,Metazoa,,,,,,
MOTU459,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU460,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU461,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU462,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU463,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU464,2864,Dinophyceae,class,1,,,Dinophyceae,,,,
MOTU465,143671,Akashiwo,genus,1,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Akashiwo,
MOTU466,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU467,2864,Dinophyceae,class,1,,,Dinophyceae,,,,
MOTU468,38834,Pyramimonadales,order,1,Viridiplantae,Chlorophyta,,Pyramimonadales,,,
MOTU469,2864,Dinophyceae,class,1,,,Dinophyceae,,,,
MOTU470,6103,Actiniaria,order,0.9973,Metazoa,Cnidaria,Anthozoa,Actiniaria,,,
MOTU471,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU472,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU473,2864,Dinophyceae,class,1,,,Dinophyceae,,,,
MOTU474,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU475,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU476,33213,Bilateria,no rank,1,Metazoa,,,,,,
MOTU477,2944,Prorocentrum,genus,0.9635,,,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,
MOTU478,86011,Leucosolenida,order,0.994,Metazoa,Porifera,Calcarea,Leucosolenida,,,
MOTU479,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU480,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU481,86011,Leucosolenida,order,0.9991,Metazoa,Porifera,Calcarea,Leucosolenida,,,
MOTU482,1779162,Suberitida,order,0.9997,Metazoa,Porifera,Demospongiae,Suberitida,,,
MOTU483,3027,Cryptophyta,class,1,,,Cryptophyta,,,,
MOTU484,29197,Chlorarachniophyceae,no rank,1,,,,,,,
MOTU485,6231,Nematoda,phylum,1,Metazoa,Nematoda,,,,,
MOTU486,1779164,Tetractinellida,order,1,Metazoa,Porifera,Demospongiae,Tetractinellida,,,
MOTU487,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU488,33850,Bacillariophycidae,no rank,1,,Bacillariophyta,Bacillariophyceae,,,,
MOTU489,33829,Spirotrichea,class,1,,,Spirotrichea,,,,
MOTU490,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU491,122242,Spirastrellidae,family,0.9979,Metazoa,Porifera,Demospongiae,Clionaida,Spirastrellidae,,
MOTU492,2045261,Rhodymeniophycidae,subclass,1,,,Florideophyceae,,,,
MOTU493,35087,Eugregarinorida,order,1,,Apicomplexa,Conoidasida,Eugregarinorida,,,
MOTU494,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU495,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU496,2864,Dinophyceae,class,0.9937,,,Dinophyceae,,,,
MOTU497,1779146,Heteroscleromorpha,subclass,1,Metazoa,Porifera,Demospongiae,,,,
MOTU498,1779146,Heteroscleromorpha,subclass,1,Metazoa,Porifera,Demospongiae,,,,
MOTU499,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU500,1779146,Heteroscleromorpha,subclass,1,Metazoa,Porifera,Demospongiae,,,,
MOTU501,3041,Chlorophyta,phylum,1,Viridiplantae,Chlorophyta,,,,,
MOTU502,29197,Chlorarachniophyceae,no rank,1,,,,,,,
MOTU503,33829,Spirotrichea,class,1,,,Spirotrichea,,,,
MOTU504,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU505,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU506,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU507,131567,cellular organisms,no rank,1,,,,,,,
MOTU508,173456,Peyssonnelia,genus,0.9995,,,Florideophyceae,Gigartinales,Peyssonneliaceae,Peyssonnelia,
MOTU509,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU510,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU511,86011,Leucosolenida,order,1,Metazoa,Porifera,Calcarea,Leucosolenida,,,
MOTU512,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU513,2842,Skeletonema,genus,0.9873,,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,
MOTU514,38834,Pyramimonadales,order,1,Viridiplantae,Chlorophyta,,Pyramimonadales,,,
MOTU515,131567,cellular organisms,no rank,1,,,,,,,
MOTU516,33850,Bacillariophycidae,no rank,1,,Bacillariophyta,Bacillariophyceae,,,,
MOTU517,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU518,2803,Rhodomelaceae,family,0.995,,,Florideophyceae,Ceramiales,Rhodomelaceae,,
MOTU519,2759,Eukaryota,superkingdom,0.9997,,,,,,,
MOTU520,3041,Chlorophyta,phylum,0.9974,Viridiplantae,Chlorophyta,,,,,
MOTU521,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU522,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU523,37516,Hydroidolina,subclass,1,Metazoa,Cnidaria,Hydrozoa,,,,
MOTU524,1,root,no rank,1,,,,,,,
MOTU525,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU526,211030,Oligotrichia,subclass,1,,,Spirotrichea,,,,
MOTU527,4930,Saccharomyces,genus,0.9829,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,
MOTU528,2864,Dinophyceae,class,1,,,Dinophyceae,,,,
MOTU529,569578,PX clade,no rank,0.9999,,,,,,,
MOTU530,122238,Syllidae,family,1,Metazoa,Annelida,Polychaeta,Phyllodocida,Syllidae,,
MOTU531,33317,Protostomia,no rank,1,Metazoa,,,,,,
MOTU532,1,root,no rank,1,,,,,,,
MOTU533,2836,Bacillariophyta,phylum,1,,Bacillariophyta,,,,,
MOTU534,33829,Spirotrichea,class,1,,,Spirotrichea,,,,
MOTU535,136419,Cercozoa,no rank,1,,,,,,,
MOTU536,2759,Eukaryota,superkingdom,0.9999,,,,,,,
MOTU537,136419,Cercozoa,no rank,1,,,,,,,
MOTU538,2759,Eukaryota,superkingdom,0.9997,,,,,,,
MOTU539,50425,Pinctada,genus,1,Metazoa,Mollusca,Bivalvia,Pterioida,Pteriidae,Pinctada,
MOTU540,33849,Bacillariophyceae,class,0.9992,,Bacillariophyta,Bacillariophyceae,,,,
MOTU541,2864,Dinophyceae,class,1,,,Dinophyceae,,,,
MOTU542,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU543,525156,Janiroidea,superfamily,1,Metazoa,Arthropoda,Malacostraca,Isopoda,,,
MOTU544,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU545,589342,Pyrenomonadales,order,1,,,Cryptophyta,Pyrenomonadales,,,
MOTU546,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU547,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU548,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU549,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU550,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU551,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU552,6132,Octocorallia,subclass,1,Metazoa,Cnidaria,Anthozoa,,,,
MOTU553,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU554,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU555,2864,Dinophyceae,class,1,,,Dinophyceae,,,,
MOTU556,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU557,27925,Poecilosclerida,order,1,Metazoa,Porifera,Demospongiae,Poecilosclerida,,,
MOTU558,216307,Euthyneura,no rank,1,Metazoa,Mollusca,Gastropoda,,,,
MOTU559,136419,Cercozoa,no rank,1,,,,,,,
MOTU560,2864,Dinophyceae,class,1,,,Dinophyceae,,,,
MOTU561,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU562,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU563,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU564,33829,Spirotrichea,class,1,,,Spirotrichea,,,,
MOTU565,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU566,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU567,121475,Aplysinidae,family,0.9996,Metazoa,Porifera,Demospongiae,Verongiida,Aplysinidae,,
MOTU568,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU569,216307,Euthyneura,no rank,0.9864,Metazoa,Mollusca,Gastropoda,,,,
MOTU570,6373,Terebellida,order,1,Metazoa,Annelida,Polychaeta,Terebellida,,,
MOTU571,569578,PX clade,no rank,1,,,,,,,
MOTU572,569578,PX clade,no rank,1,,,,,,,
MOTU573,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU574,200604,Tintinnida,order,0.9916,,,Spirotrichea,Tintinnida,,,
MOTU575,2759,Eukaryota,superkingdom,0.9765,,,,,,,
MOTU576,6231,Nematoda,phylum,1,Metazoa,Nematoda,,,,,
MOTU577,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU578,200605,Choreotrichida,order,1,,,Spirotrichea,Choreotrichida,,,
MOTU579,86011,Leucosolenida,order,1,Metazoa,Porifera,Calcarea,Leucosolenida,,,
MOTU580,3027,Cryptophyta,class,1,,,Cryptophyta,,,,
MOTU581,105387,Scolecida,subclass,1,Metazoa,Annelida,Polychaeta,,,,
MOTU582,131567,cellular organisms,no rank,1,,,,,,,
MOTU583,131567,cellular organisms,no rank,1,,,,,,,
MOTU584,116167,Sessilia,order,0.87,Metazoa,Arthropoda,Hexanauplia,Sessilia,,,
MOTU585,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU586,6049,Haplosclerida,order,0.9997,Metazoa,Porifera,Demospongiae,Haplosclerida,,,
MOTU587,131567,cellular organisms,no rank,1,,,,,,,
MOTU588,2864,Dinophyceae,class,1,,,Dinophyceae,,,,
MOTU589,158377,Lecudinidae,family,1,,Apicomplexa,Conoidasida,Eugregarinorida,Lecudinidae,,
MOTU590,3027,Cryptophyta,class,1,,,Cryptophyta,,,,
MOTU591,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU592,2864,Dinophyceae,class,1,,,Dinophyceae,,,,
MOTU593,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU594,569578,PX clade,no rank,0.9999,,,,,,,
MOTU595,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU596,197908,Litonotidae,family,0.9998,,,Litostomatea,Pleurostomatida,Litonotidae,,
MOTU597,33829,Spirotrichea,class,1,,,Spirotrichea,,,,
MOTU598,106228,Galeommatoidea,superfamily,0.9984,Metazoa,Mollusca,Bivalvia,Veneroida,,,
MOTU599,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU600,36122,Opheliidae,family,1,Metazoa,Annelida,Polychaeta,,Opheliidae,,
MOTU601,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU602,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU603,2924,Alexandrium,genus,1,,,Dinophyceae,Gonyaulacales,Gonyaulacaceae,Alexandrium,
MOTU604,2953,Gymnodiniales,order,1,,,Dinophyceae,Gymnodiniales,,,
MOTU605,136419,Cercozoa,no rank,0.9859,,,,,,,
MOTU606,29202,Thalassiosiraceae,family,0.9766,,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,,
MOTU607,216307,Euthyneura,no rank,1,Metazoa,Mollusca,Gastropoda,,,,
MOTU608,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU609,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU610,6563,Ostreidae,family,0.9478,Metazoa,Mollusca,Bivalvia,Ostreoida,Ostreidae,,
MOTU611,1,root,no rank,1,,,,,,,
MOTU612,2836,Bacillariophyta,phylum,1,,Bacillariophyta,,,,,
MOTU613,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU614,2759,Eukaryota,superkingdom,0.9982,,,,,,,
MOTU615,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU616,1779147,Keratosa,subclass,1,Metazoa,Porifera,Demospongiae,,,,
MOTU617,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU618,158377,Lecudinidae,family,1,,Apicomplexa,Conoidasida,Eugregarinorida,Lecudinidae,,
MOTU619,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU620,136419,Cercozoa,no rank,0.9999,,,,,,,
MOTU621,131567,cellular organisms,no rank,1,,,,,,,
MOTU622,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU623,6447,Mollusca,phylum,1,Metazoa,Mollusca,,,,,
MOTU624,230408,Pirsonia,genus,1,,,,,,Pirsonia,
MOTU625,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU626,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU627,2864,Dinophyceae,class,1,,,Dinophyceae,,,,
MOTU628,33837,Biddulphiophycidae,subclass,0.9363,,Bacillariophyta,Mediophyceae,,,,
MOTU629,216307,Euthyneura,no rank,1,Metazoa,Mollusca,Gastropoda,,,,
MOTU630,119428,Dictyoceratida,order,1,Metazoa,Porifera,Demospongiae,Dictyoceratida,,,
MOTU631,2759,Eukaryota,superkingdom,0.9996,,,,,,,
MOTU632,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU633,136419,Cercozoa,no rank,1,,,,,,,
MOTU634,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU635,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU636,6040,Porifera,phylum,1,Metazoa,Porifera,,,,,
MOTU637,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU638,2759,Eukaryota,superkingdom,0.9998,,,,,,,
MOTU639,1779162,Suberitida,order,0.9995,Metazoa,Porifera,Demospongiae,Suberitida,,,
MOTU640,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU641,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU642,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU643,2864,Dinophyceae,class,1,,,Dinophyceae,,,,
MOTU644,39119,Dictyochophyceae,class,1,,,Dictyochophyceae,,,,
MOTU645,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU646,131567,cellular organisms,no rank,1,,,,,,,
MOTU647,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU648,65588,Sphaerozoidae,family,1,,,Polycystinea,Collodaria,Sphaerozoidae,,
MOTU649,173455,Peyssonneliaceae,family,1,,,Florideophyceae,Gigartinales,Peyssonneliaceae,,
MOTU650,197906,Pleurostomatida,order,1,,,Litostomatea,Pleurostomatida,,,
MOTU651,6225,Enopla,class,0.9994,Metazoa,Nemertea,Enopla,,,,
MOTU652,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU653,576756,Capitata,suborder,0.9117,Metazoa,Cnidaria,Hydrozoa,Anthoathecata,,,
MOTU654,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU655,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU656,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU657,1779146,Heteroscleromorpha,subclass,1,Metazoa,Porifera,Demospongiae,,,,
MOTU658,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU659,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU660,569578,PX clade,no rank,0.9999,,,,,,,
MOTU661,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU662,116571,Podoplea,superorder,1,Metazoa,Arthropoda,Hexanauplia,,,,
MOTU663,5878,Ciliophora,no rank,1,,,,,,,
MOTU664,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU665,7720,Stolidobranchia,order,1,Metazoa,Chordata,Ascidiacea,Stolidobranchia,,,
MOTU666,2759,Eukaryota,superkingdom,0.9997,,,,,,,
MOTU667,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU668,131567,cellular organisms,no rank,1,,,,,,,
MOTU669,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU670,33317,Protostomia,no rank,1,Metazoa,,,,,,
MOTU671,6231,Nematoda,phylum,1,Metazoa,Nematoda,,,,,
MOTU672,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU673,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU674,51292,Capitellidae,family,1,Metazoa,Annelida,Polychaeta,Capitellida,Capitellidae,,
MOTU675,5878,Ciliophora,no rank,1,,,,,,,
MOTU676,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU677,3041,Chlorophyta,phylum,0.907,Viridiplantae,Chlorophyta,,,,,
MOTU678,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU679,2836,Bacillariophyta,phylum,0.9999,,Bacillariophyta,,,,,
MOTU680,86011,Leucosolenida,order,0.9999,Metazoa,Porifera,Calcarea,Leucosolenida,,,
MOTU681,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU682,33829,Spirotrichea,class,0.9989,,,Spirotrichea,,,,
MOTU683,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU684,3041,Chlorophyta,phylum,1,Viridiplantae,Chlorophyta,,,,,
MOTU685,2864,Dinophyceae,class,1,,,Dinophyceae,,,,
MOTU686,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU687,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU688,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU689,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU690,54409,Pelagomonadales,order,0.978,,,Pelagophyceae,Pelagomonadales,,,
MOTU691,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU692,2874,Dictyotaceae,family,1,,Phaeophyceae,,Dictyotales,Dictyotaceae,,
MOTU693,3134,Dasycladales,order,1,Viridiplantae,Chlorophyta,Ulvophyceae,Dasycladales,,,
MOTU694,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU695,136419,Cercozoa,no rank,1,,,,,,,
MOTU696,1779147,Keratosa,subclass,1,Metazoa,Porifera,Demospongiae,,,,
MOTU697,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU698,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU699,131567,cellular organisms,no rank,1,,,,,,,
MOTU700,136419,Cercozoa,no rank,1,,,,,,,
MOTU701,3041,Chlorophyta,phylum,1,Viridiplantae,Chlorophyta,,,,,
MOTU702,2842,Skeletonema,genus,0.9182,,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,
MOTU703,2759,Eukaryota,superkingdom,0.9909,,,,,,,
MOTU704,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU705,2759,Eukaryota,superkingdom,0.9965,,,,,,,
MOTU706,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU707,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU708,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU709,2759,Eukaryota,superkingdom,1,,,,,,,
