OTU_ID,taxID,taxon,rank,score,kingdom,phylum,class,order,family,genus,species
MOTU28907,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU28908,33213,Bilateria,no rank,0.9671,Metazoa,,,,,,
MOTU28909,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU28910,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU28911,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU28912,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU28913,29962,Grapsoidea,superfamily,1,Metazoa,Arthropoda,Malacostraca,Decapoda,,,
MOTU28914,131567,cellular organisms,no rank,1,,,,,,,
MOTU28915,131567,cellular organisms,no rank,1,,,,,,,
MOTU28916,33634,Stramenopiles,no rank,1,,,,,,,
MOTU28917,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU28918,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU28919,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU28920,2836,Bacillariophyta,phylum,1,,Bacillariophyta,,,,,
MOTU28921,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU28922,2870,Phaeophyceae,class,0.9206,,,Phaeophyceae,,,,
MOTU28923,1,root,no rank,1,,,,,,,
MOTU28924,131567,cellular organisms,no rank,1,,,,,,,
MOTU28925,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU28926,2759,Eukaryota,superkingdom,0.9999,,,,,,,
MOTU28927,1,root,no rank,1,,,,,,,
MOTU28928,33630,Alveolata,no rank,1,,,,,,,
MOTU28929,33213,Bilateria,no rank,1,Metazoa,,,,,,
MOTU28930,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU28931,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU28932,2759,Eukaryota,superkingdom,0.9989,,,,,,,
MOTU28933,2759,Eukaryota,superkingdom,0.9999,,,,,,,
MOTU28934,2836,Bacillariophyta,phylum,0.9999,,Bacillariophyta,,,,,
MOTU28935,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU28936,1,root,no rank,NA,,,,,,,
MOTU28937,1,root,no rank,1,,,,,,,
MOTU28938,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU28939,2759,Eukaryota,superkingdom,0.9818,,,,,,,
MOTU28940,131567,cellular organisms,no rank,1,,,,,,,
MOTU28941,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU28942,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU28943,1,root,no rank,1,,,,,,,
MOTU28944,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU28945,1,root,no rank,NA,,,,,,,
MOTU28946,1,root,no rank,1,,,,,,,
MOTU28947,1779164,Tetractinellida,order,1,Metazoa,Porifera,Demospongiae,Tetractinellida,,,
MOTU28948,2759,Eukaryota,superkingdom,0.9938,,,,,,,
MOTU28949,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU28950,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU28951,33317,Protostomia,no rank,1,Metazoa,,,,,,
MOTU28952,2759,Eukaryota,superkingdom,0.8857,,,,,,,
MOTU28953,1,root,no rank,NA,,,,,,,
MOTU28954,1,root,no rank,1,,,,,,,
MOTU28955,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU28956,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU28957,33317,Protostomia,no rank,1,Metazoa,,,,,,
MOTU28958,1,root,no rank,1,,,,,,,
MOTU28959,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU28960,131567,cellular organisms,no rank,1,,,,,,,
MOTU28961,2759,Eukaryota,superkingdom,0.888,,,,,,,
MOTU28962,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU28963,1,root,no rank,1,,,,,,,
MOTU28964,1,root,no rank,NA,,,,,,,
MOTU28965,2759,Eukaryota,superkingdom,0.9671,,,,,,,
MOTU28966,2759,Eukaryota,superkingdom,0.9979,,,,,,,
MOTU28967,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU28968,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU28969,1,root,no rank,1,,,,,,,
MOTU28970,131567,cellular organisms,no rank,1,,,,,,,
MOTU28971,1,root,no rank,1,,,,,,,
MOTU28972,116569,Neocopepoda,infraclass,1,Metazoa,Arthropoda,Hexanauplia,,,,
MOTU28973,71510,Acteonoidea,superfamily,1,Metazoa,Mollusca,Gastropoda,,,,
MOTU28974,33850,Bacillariophycidae,no rank,0.9999,,Bacillariophyta,Bacillariophyceae,,,,
MOTU28975,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU28976,33208,Metazoa,kingdom,0.9976,Metazoa,,,,,,
MOTU28977,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU28978,131567,cellular organisms,no rank,1,,,,,,,
MOTU28979,131567,cellular organisms,no rank,1,,,,,,,
MOTU28980,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU28981,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU28982,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU28983,2836,Bacillariophyta,phylum,1,,Bacillariophyta,,,,,
MOTU28984,1,root,no rank,NA,,,,,,,
MOTU28985,2759,Eukaryota,superkingdom,0.9995,,,,,,,
MOTU28986,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU28987,406428,Filifera,suborder,1,Metazoa,Cnidaria,Hydrozoa,Anthoathecata,,,
MOTU28988,2759,Eukaryota,superkingdom,0.9012,,,,,,,
MOTU28989,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU28990,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU28991,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU28992,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU28993,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU28994,131567,cellular organisms,no rank,1,,,,,,,
MOTU28995,1,root,no rank,NA,,,,,,,
MOTU28996,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU28997,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU28998,1,root,no rank,NA,,,,,,,
MOTU28999,2759,Eukaryota,superkingdom,0.9998,,,,,,,
MOTU29000,1,root,no rank,NA,,,,,,,
MOTU29001,43738,Schizophora,no rank,0.9796,Metazoa,Arthropoda,Insecta,Diptera,,,
MOTU29002,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29003,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29004,131567,cellular organisms,no rank,1,,,,,,,
MOTU29005,1,root,no rank,1,,,,,,,
MOTU29006,1,root,no rank,NA,,,,,,,
MOTU29007,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29008,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29009,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29010,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29011,131567,cellular organisms,no rank,1,,,,,,,
MOTU29012,2759,Eukaryota,superkingdom,0.9999,,,,,,,
MOTU29013,1,root,no rank,NA,,,,,,,
MOTU29014,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29015,1,root,no rank,1,,,,,,,
MOTU29016,1,root,no rank,1,,,,,,,
MOTU29017,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29018,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29019,33850,Bacillariophycidae,no rank,1,,Bacillariophyta,Bacillariophyceae,,,,
MOTU29020,1,root,no rank,1,,,,,,,
MOTU29021,33630,Alveolata,no rank,1,,,,,,,
MOTU29022,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29023,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29024,131567,cellular organisms,no rank,1,,,,,,,
MOTU29025,2759,Eukaryota,superkingdom,0.9705,,,,,,,
MOTU29026,131567,cellular organisms,no rank,1,,,,,,,
MOTU29027,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29028,131567,cellular organisms,no rank,1,,,,,,,
MOTU29029,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29030,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29031,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29032,1,root,no rank,1,,,,,,,
MOTU29033,1,root,no rank,1,,,,,,,
MOTU29034,131567,cellular organisms,no rank,1,,,,,,,
MOTU29035,71491,Placobranchoidea,superfamily,1,Metazoa,Mollusca,Gastropoda,,,,
MOTU29036,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29037,33317,Protostomia,no rank,1,Metazoa,,,,,,
MOTU29038,2759,Eukaryota,superkingdom,0.9981,,,,,,,
MOTU29039,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29040,2759,Eukaryota,superkingdom,0.999,,,,,,,
MOTU29041,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29042,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29043,2759,Eukaryota,superkingdom,0.9997,,,,,,,
MOTU29044,1,root,no rank,NA,,,,,,,
MOTU29045,131567,cellular organisms,no rank,1,,,,,,,
MOTU29046,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29047,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29048,131567,cellular organisms,no rank,1,,,,,,,
MOTU29049,33208,Metazoa,kingdom,0.9699,Metazoa,,,,,,
MOTU29050,131567,cellular organisms,no rank,1,,,,,,,
MOTU29051,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29052,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29053,1,root,no rank,NA,,,,,,,
MOTU29054,1,root,no rank,NA,,,,,,,
MOTU29055,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29056,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29057,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29058,1,root,no rank,NA,,,,,,,
MOTU29059,33208,Metazoa,kingdom,1,Metazoa,,,,,,
MOTU29060,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29061,1,root,no rank,NA,,,,,,,
MOTU29062,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29063,131567,cellular organisms,no rank,1,,,,,,,
MOTU29064,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29065,2759,Eukaryota,superkingdom,0.9999,,,,,,,
MOTU29066,2802,Ceramiales,order,0.9996,,,Florideophyceae,Ceramiales,,,
MOTU29067,1,root,no rank,NA,,,,,,,
MOTU29068,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29069,1,root,no rank,1,,,,,,,
MOTU29070,131567,cellular organisms,no rank,1,,,,,,,
MOTU29071,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29072,33317,Protostomia,no rank,1,Metazoa,,,,,,
MOTU29073,1,root,no rank,1,,,,,,,
MOTU29074,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29075,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29076,6072,Eumetazoa,no rank,1,Metazoa,,,,,,
MOTU29077,1,root,no rank,NA,,,,,,,
MOTU29078,131567,cellular organisms,no rank,1,,,,,,,
MOTU29079,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29080,131567,cellular organisms,no rank,1,,,,,,,
MOTU29081,1,root,no rank,NA,,,,,,,
MOTU29082,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29083,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29084,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29085,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29086,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29087,1,root,no rank,NA,,,,,,,
MOTU29088,186625,Clupeocephala,no rank,0.9933,Metazoa,Chordata,Actinopteri,,,,
MOTU29089,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29090,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29091,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29092,1,root,no rank,NA,,,,,,,
MOTU29093,1,root,no rank,NA,,,,,,,
MOTU29094,1,root,no rank,NA,,,,,,,
MOTU29095,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29096,2759,Eukaryota,superkingdom,0.9978,,,,,,,
MOTU29097,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29098,131567,cellular organisms,no rank,1,,,,,,,
MOTU29099,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29100,131567,cellular organisms,no rank,1,,,,,,,
MOTU29101,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29102,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29103,131567,cellular organisms,no rank,1,,,,,,,
MOTU29104,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29105,2759,Eukaryota,superkingdom,0.9998,,,,,,,
MOTU29106,131567,cellular organisms,no rank,1,,,,,,,
MOTU29107,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29108,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29109,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29110,1,root,no rank,1,,,,,,,
MOTU29111,1,root,no rank,1,,,,,,,
MOTU29112,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29113,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29114,33634,Stramenopiles,no rank,1,,,,,,,
MOTU29115,131567,cellular organisms,no rank,1,,,,,,,
MOTU29116,2759,Eukaryota,superkingdom,0.9998,,,,,,,
MOTU29117,2759,Eukaryota,superkingdom,0.9693,,,,,,,
MOTU29118,7684,Holothuria,genus,1,Metazoa,Echinodermata,Holothuroidea,Aspidochirotida,Holothuriidae,Holothuria,
MOTU29119,46599,Spionidae,family,1,Metazoa,Annelida,Polychaeta,Spionida,Spionidae,,
MOTU29120,1,root,no rank,1,,,,,,,
MOTU29121,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29122,1,root,no rank,1,,,,,,,
MOTU29123,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29124,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29125,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29126,1,root,no rank,NA,,,,,,,
MOTU29127,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29128,2759,Eukaryota,superkingdom,0.9947,,,,,,,
MOTU29129,131567,cellular organisms,no rank,1,,,,,,,
MOTU29130,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29131,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29132,1,root,no rank,NA,,,,,,,
MOTU29133,1,root,no rank,1,,,,,,,
MOTU29134,2759,Eukaryota,superkingdom,0.9919,,,,,,,
MOTU29135,131567,cellular organisms,no rank,1,,,,,,,
MOTU29136,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29137,6656,Arthropoda,phylum,1,Metazoa,Arthropoda,,,,,
MOTU29138,2759,Eukaryota,superkingdom,0.9999,,,,,,,
MOTU29139,131567,cellular organisms,no rank,1,,,,,,,
MOTU29140,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29141,131567,cellular organisms,no rank,1,,,,,,,
MOTU29142,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29143,6072,Eumetazoa,no rank,0.9997,Metazoa,,,,,,
MOTU29144,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29145,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29146,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29147,2806,Florideophyceae,class,0.9811,,,Florideophyceae,,,,
MOTU29148,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29149,33634,Stramenopiles,no rank,1,,,,,,,
MOTU29150,1,root,no rank,1,,,,,,,
MOTU29151,131567,cellular organisms,no rank,1,,,,,,,
MOTU29152,131567,cellular organisms,no rank,1,,,,,,,
MOTU29153,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29154,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29155,131567,cellular organisms,no rank,1,,,,,,,
MOTU29156,33213,Bilateria,no rank,1,Metazoa,,,,,,
MOTU29157,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29158,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29159,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29160,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29161,1,root,no rank,1,,,,,,,
MOTU29162,1,root,no rank,NA,,,,,,,
MOTU29163,116569,Neocopepoda,infraclass,1,Metazoa,Arthropoda,Hexanauplia,,,,
MOTU29164,33208,Metazoa,kingdom,1,Metazoa,,,,,,
MOTU29165,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29166,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29167,1,root,no rank,NA,,,,,,,
MOTU29168,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29169,6656,Arthropoda,phylum,1,Metazoa,Arthropoda,,,,,
MOTU29170,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29171,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29172,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29173,33208,Metazoa,kingdom,1,Metazoa,,,,,,
MOTU29174,131567,cellular organisms,no rank,1,,,,,,,
MOTU29175,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29176,1,root,no rank,1,,,,,,,
MOTU29177,131567,cellular organisms,no rank,1,,,,,,,
MOTU29178,2759,Eukaryota,superkingdom,0.9868,,,,,,,
MOTU29179,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29180,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29181,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29182,1,root,no rank,NA,,,,,,,
MOTU29183,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29184,69701,Cerithiidae,family,0.9926,Metazoa,Mollusca,Gastropoda,,Cerithiidae,,
MOTU29185,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29186,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29187,1,root,no rank,NA,,,,,,,
MOTU29188,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29189,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29190,33634,Stramenopiles,no rank,0.9965,,,,,,,
MOTU29191,131567,cellular organisms,no rank,1,,,,,,,
MOTU29192,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29193,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29194,76784,Clionaidae,family,1,Metazoa,Porifera,Demospongiae,Clionaida,Clionaidae,,
MOTU29195,1,root,no rank,NA,,,,,,,
MOTU29196,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29197,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29198,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29199,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29200,2759,Eukaryota,superkingdom,0.996,,,,,,,
MOTU29201,33208,Metazoa,kingdom,1,Metazoa,,,,,,
MOTU29202,1,root,no rank,1,,,,,,,
MOTU29203,131567,cellular organisms,no rank,1,,,,,,,
MOTU29204,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29205,131567,cellular organisms,no rank,1,,,,,,,
MOTU29206,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29207,1,root,no rank,NA,,,,,,,
MOTU29208,1,root,no rank,1,,,,,,,
MOTU29209,1,root,no rank,NA,,,,,,,
MOTU29210,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29211,2864,Dinophyceae,class,1,,,Dinophyceae,,,,
MOTU29212,1,root,no rank,1,,,,,,,
MOTU29213,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29214,2836,Bacillariophyta,phylum,0.9981,,Bacillariophyta,,,,,
MOTU29215,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29216,1,root,no rank,NA,,,,,,,
MOTU29217,1,root,no rank,NA,,,,,,,
MOTU29218,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29219,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29220,131567,cellular organisms,no rank,1,,,,,,,
MOTU29221,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29222,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29223,1,root,no rank,NA,,,,,,,
MOTU29224,2864,Dinophyceae,class,1,,,Dinophyceae,,,,
MOTU29225,33850,Bacillariophycidae,no rank,1,,Bacillariophyta,Bacillariophyceae,,,,
MOTU29226,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29227,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29228,2759,Eukaryota,superkingdom,0.9838,,,,,,,
MOTU29229,1,root,no rank,NA,,,,,,,
MOTU29230,2806,Florideophyceae,class,1,,,Florideophyceae,,,,
MOTU29231,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29232,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29233,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29234,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29235,1,root,no rank,1,,,,,,,
MOTU29236,2759,Eukaryota,superkingdom,0.9931,,,,,,,
MOTU29237,1,root,no rank,1,,,,,,,
MOTU29238,1,root,no rank,NA,,,,,,,
MOTU29239,1,root,no rank,1,,,,,,,
MOTU29240,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29241,1,root,no rank,NA,,,,,,,
MOTU29242,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29243,116571,Podoplea,superorder,0.9996,Metazoa,Arthropoda,Hexanauplia,,,,
MOTU29244,1,root,no rank,1,,,,,,,
MOTU29245,2836,Bacillariophyta,phylum,0.9997,,Bacillariophyta,,,,,
MOTU29246,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29247,1,root,no rank,1,,,,,,,
MOTU29248,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29249,131567,cellular organisms,no rank,1,,,,,,,
MOTU29250,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29251,1,root,no rank,NA,,,,,,,
MOTU29252,131567,cellular organisms,no rank,1,,,,,,,
MOTU29253,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29254,131567,cellular organisms,no rank,1,,,,,,,
MOTU29255,2759,Eukaryota,superkingdom,0.9651,,,,,,,
MOTU29256,1,root,no rank,NA,,,,,,,
MOTU29257,131567,cellular organisms,no rank,1,,,,,,,
MOTU29258,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29259,2759,Eukaryota,superkingdom,0.9982,,,,,,,
MOTU29260,1,root,no rank,NA,,,,,,,
MOTU29261,2759,Eukaryota,superkingdom,0.9396,,,,,,,
MOTU29262,1,root,no rank,1,,,,,,,
MOTU29263,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29264,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29265,2759,Eukaryota,superkingdom,0.9997,,,,,,,
MOTU29266,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29267,33213,Bilateria,no rank,0.9988,Metazoa,,,,,,
MOTU29268,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29269,1,root,no rank,NA,,,,,,,
MOTU29270,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29271,1,root,no rank,1,,,,,,,
MOTU29272,131567,cellular organisms,no rank,1,,,,,,,
MOTU29273,131567,cellular organisms,no rank,1,,,,,,,
MOTU29274,131567,cellular organisms,no rank,1,,,,,,,
MOTU29275,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29276,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29277,2836,Bacillariophyta,phylum,1,,Bacillariophyta,,,,,
MOTU29278,69555,Caenogastropoda,subclass,1,Metazoa,Mollusca,Gastropoda,,,,
MOTU29279,6073,Cnidaria,phylum,1,Metazoa,Cnidaria,,,,,
MOTU29280,131567,cellular organisms,no rank,1,,,,,,,
MOTU29281,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29282,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29283,131567,cellular organisms,no rank,0.9903,,,,,,,
MOTU29284,1,root,no rank,NA,,,,,,,
MOTU29285,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29286,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29287,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29288,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29289,33154,Opisthokonta,no rank,1,,,,,,,
MOTU29290,2806,Florideophyceae,class,0.9999,,,Florideophyceae,,,,
MOTU29291,131567,cellular organisms,no rank,1,,,,,,,
MOTU29292,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29293,1,root,no rank,NA,,,,,,,
MOTU29294,1,root,no rank,NA,,,,,,,
MOTU29295,1,root,no rank,NA,,,,,,,
MOTU29296,131567,cellular organisms,no rank,1,,,,,,,
MOTU29297,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29298,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29299,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29300,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29301,2759,Eukaryota,superkingdom,0.9984,,,,,,,
MOTU29302,1,root,no rank,1,,,,,,,
MOTU29303,1,root,no rank,NA,,,,,,,
MOTU29304,33317,Protostomia,no rank,1,Metazoa,,,,,,
MOTU29305,2759,Eukaryota,superkingdom,0.998,,,,,,,
MOTU29306,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29307,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29308,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29309,33317,Protostomia,no rank,1,Metazoa,,,,,,
MOTU29310,1,root,no rank,1,,,,,,,
MOTU29311,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29312,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29313,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29314,131567,cellular organisms,no rank,1,,,,,,,
MOTU29315,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29316,131567,cellular organisms,no rank,1,,,,,,,
MOTU29317,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29318,1,root,no rank,1,,,,,,,
MOTU29319,1,root,no rank,NA,,,,,,,
MOTU29320,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29321,131567,cellular organisms,no rank,1,,,,,,,
MOTU29322,1,root,no rank,1,,,,,,,
MOTU29323,131567,cellular organisms,no rank,1,,,,,,,
MOTU29324,33213,Bilateria,no rank,1,Metazoa,,,,,,
MOTU29325,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29326,131567,cellular organisms,no rank,1,,,,,,,
MOTU29327,131567,cellular organisms,no rank,1,,,,,,,
MOTU29328,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29329,33208,Metazoa,kingdom,1,Metazoa,,,,,,
MOTU29330,131567,cellular organisms,no rank,1,,,,,,,
MOTU29331,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29332,2759,Eukaryota,superkingdom,0.9969,,,,,,,
MOTU29333,2759,Eukaryota,superkingdom,0.9985,,,,,,,
MOTU29334,6499,Aplysia,genus,1,Metazoa,Mollusca,Gastropoda,,Aplysiidae,Aplysia,
MOTU29335,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29336,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29337,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29338,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29339,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29340,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU29341,2806,Florideophyceae,class,1,,,Florideophyceae,,,,
MOTU29342,2045261,Rhodymeniophycidae,subclass,1,,,Florideophyceae,,,,
MOTU29343,1,root,no rank,1,,,,,,,
MOTU29344,2759,Eukaryota,superkingdom,1,,,,,,,
